Timestamp;IFE - 20006 - Q2 - JKM 325 - AC power [W] - P_AC;IFE - 20006 - Q4 - JKM 335 - AC power [W] - P_AC;IFE - 20006 - Q6 - REC 365 - AC power [W] - P_AC;IFE - 20006 - Q5 - SunP 395 - AC power [W] - P_AC;IFE - 20006 - Q3 - JKM 335 - AC power [W] - P_AC;IFE - 20006 - Q1 - JKM 325 - AC power [W] - P_AC;IFE - 20006 - Q7 - Talesun 335 - AC power [W] - P_AC
2023-08-11 22:00:00;0.000;0.000;0.000;0.000;0.000;0.000;
2023-08-11 22:05:00;0.000;0.000;0.000;0.000;0.000;0.000;
2023-08-11 22:10:00;0.000;0.000;0.000;0.000;0.000;0.000;
2023-08-11 22:15:00;0.000;0.000;0.000;0.000;0.000;0.000;
2023-08-11 22:20:00;0.000;0.000;0.000;0.000;0.000;0.000;
2023-08-11 22:25:00;0.000;0.000;0.000;0.000;0.000;0.000;
2023-08-11 22:30:00;0.000;0.000;0.000;0.000;0.000;0.000;
2023-08-11 22:35:00;0.000;0.000;0.000;0.000;0.000;0.000;
2023-08-11 22:40:00;0.000;0.000;0.000;0.000;0.000;0.000;
2023-08-11 22:45:00;0.000;0.000;0.000;0.000;0.000;0.000;
2023-08-11 22:50:00;0.000;0.000;0.000;0.000;0.000;0.000;
2023-08-11 22:55:00;0.000;0.000;0.000;0.000;0.000;0.000;
2023-08-11 23:00:00;0.000;0.000;0.000;0.000;0.000;0.000;
2023-08-11 23:05:00;0.000;0.000;0.000;0.000;0.000;0.000;
2023-08-11 23:10:00;0.000;0.000;0.000;0.000;0.000;0.000;
2023-08-11 23:15:00;0.000;0.000;0.000;0.000;0.000;0.000;
2023-08-11 23:20:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-11 23:25:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-11 23:30:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-11 23:35:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-11 23:40:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-11 23:45:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-11 23:50:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-11 23:55:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 00:00:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 00:05:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 00:10:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 00:15:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 00:20:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 00:25:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 00:30:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 00:35:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 00:40:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 00:45:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 00:50:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 00:55:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 01:00:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 01:05:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 01:10:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 01:15:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 01:20:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 01:25:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 01:30:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 01:35:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 01:40:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 01:45:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 01:50:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 01:55:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 02:00:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 02:05:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 02:10:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 02:15:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 02:20:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 02:25:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 02:30:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 02:35:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 02:40:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 02:45:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 02:50:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 02:55:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 03:00:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 03:05:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 03:10:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 03:15:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 03:20:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 03:25:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 03:30:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 03:35:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 03:40:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 03:45:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 03:50:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 03:55:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 04:00:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 04:05:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 04:10:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 04:15:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 04:20:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 04:25:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 04:30:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 04:35:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 04:40:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 04:45:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 04:50:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 04:55:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 05:00:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 05:05:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 05:10:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 05:15:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 05:20:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 05:25:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 05:30:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 05:35:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 05:40:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 05:45:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 05:50:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 05:55:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 06:00:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 06:05:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 06:10:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 06:15:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 06:20:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 06:25:00;0.708;0.686;0.000;0.040;2.382;1.408;0.014
2023-08-12 06:30:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 06:35:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 06:40:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 06:45:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 06:50:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 06:55:00;0.348;0.260;0.000;0.000;1.804;0.944;0.030
2023-08-12 07:00:00;0.326;0.300;0.000;0.010;0.656;0.314;0.006
2023-08-12 07:05:00;1.632;1.660;0.122;1.486;3.320;2.660;0.192
2023-08-12 07:10:00;3.202;2.518;0.188;4.220;9.116;6.774;0.606
2023-08-12 07:15:00;0.526;0.498;0.358;0.796;1.446;0.916;0.250
2023-08-12 07:20:00;0.690;0.638;0.000;0.000;1.382;0.952;0.018
2023-08-12 07:25:00;2.616;2.104;0.416;5.226;5.712;4.522;0.622
2023-08-12 07:30:00;4.916;4.534;0.306;8.046;10.354;8.452;1.636
2023-08-12 07:35:00;18.792;17.856;6.576;17.950;26.460;23.702;14.104
2023-08-12 07:40:00;38.548;37.202;18.504;42.192;45.170;42.424;50.850
2023-08-12 07:45:00;57.368;56.320;47.610;65.286;68.970;65.000;76.450
2023-08-12 07:50:00;48.166;47.220;35.620;53.760;56.604;53.416;63.036
2023-08-12 07:55:00;37.420;35.820;23.750;41.036;43.948;41.248;49.214
2023-08-12 08:00:00;32.584;31.062;14.690;35.464;39.196;36.632;42.692
2023-08-12 08:05:00;30.156;28.448;13.004;32.660;35.922;34.158;39.760
2023-08-12 08:10:00;46.150;45.088;33.908;52.398;54.798;51.990;60.504
2023-08-12 08:15:00;71.812;71.696;54.870;73.424;78.050;73.212;84.734
2023-08-12 08:20:00;69.118;68.022;49.148;67.932;71.484;68.390;79.156
2023-08-12 08:25:00;164.158;162.906;131.034;161.296;170.082;163.118;193.290
2023-08-12 08:30:00;130.890;131.494;103.604;128.328;136.594;130.054;153.770
2023-08-12 08:35:00;102.616;100.992;80.250;100.220;105.872;102.056;116.210
2023-08-12 08:40:00;195.398;194.258;156.120;191.288;202.672;194.520;228.348
2023-08-12 08:45:00;243.942;244.360;202.080;241.168;253.554;242.496;289.562
2023-08-12 08:50:00;263.674;267.048;220.120;261.030;275.740;261.914;317.174
2023-08-12 08:55:00;116.860;115.818;92.606;115.072;120.740;115.966;138.230
2023-08-12 09:00:00;123.826;122.728;98.340;122.348;127.892;122.860;144.094
2023-08-12 09:05:00;147.754;145.804;116.656;146.424;153.130;147.398;172.160
2023-08-12 09:10:00;94.512;92.666;72.152;91.464;97.688;93.834;104.930
2023-08-12 09:15:00;185.188;184.368;147.050;181.670;191.864;185.210;215.350
2023-08-12 09:20:00;442.360;440.864;372.920;438.518;459.076;445.106;515.522
2023-08-12 09:25:00;355.296;355.418;299.738;352.756;370.500;355.570;427.330
2023-08-12 09:30:00;144.552;145.306;116.068;144.518;150.960;143.034;173.262
2023-08-12 09:35:00;215.696;215.032;173.122;213.136;224.034;214.968;251.480
2023-08-12 09:40:00;260.932;258.754;215.424;259.832;269.154;261.732;309.002
2023-08-12 09:45:00;296.150;294.702;247.196;293.534;306.294;296.158;347.072
2023-08-12 09:50:00;307.084;305.846;257.058;310.016;317.708;307.146;367.070
2023-08-12 09:55:00;722.380;721.238;611.960;716.910;755.126;730.188;827.060
2023-08-12 10:00:00;442.240;445.978;372.790;432.678;462.146;441.328;506.004
2023-08-12 10:05:00;480.072;483.590;411.200;468.164;500.538;478.386;559.730
2023-08-12 10:10:00;382.344;383.826;326.402;375.326;397.400;380.892;441.554
2023-08-12 10:15:00;438.800;439.016;378.302;434.606;456.278;438.820;514.614
2023-08-12 10:20:00;526.058;523.700;455.918;520.728;544.424;526.534;615.570
2023-08-12 10:25:00;889.960;883.390;781.474;888.996;919.920;893.970;1047.362
2023-08-12 10:30:00;516.436;516.182;453.878;518.120;536.162;517.660;627.396
2023-08-12 10:35:00;410.308;408.056;353.812;413.654;424.464;411.852;491.554
2023-08-12 10:40:00;546.876;547.770;476.340;542.190;568.792;546.872;653.100
2023-08-12 10:45:00;371.632;371.226;322.342;371.634;384.138;371.230;455.648
2023-08-12 10:50:00;445.646;442.308;384.598;447.028;459.266;446.176;541.462
2023-08-12 10:55:00;465.472;463.748;402.276;464.344;480.124;465.586;565.158
2023-08-12 11:00:00;565.506;565.400;492.710;563.560;585.976;565.386;680.742
2023-08-12 11:05:00;745.744;749.896;651.916;738.912;775.844;744.768;887.484
2023-08-12 11:10:00;1200.172;1236.022;1029.664;1152.918;1268.302;1186.512;1412.830
2023-08-12 11:15:00;1088.654;1125.490;946.924;1060.832;1154.300;1081.586;1289.140
2023-08-12 11:20:00;1527.468;1656.184;1276.850;1402.186;1663.006;1485.400;1781.948
2023-08-12 11:25:00;2000.178;2069.054;1778.650;2055.802;2149.416;2001.732;2295.796
2023-08-12 11:30:00;1470.680;1453.498;1315.292;1534.884;1534.020;1500.126;1684.386
2023-08-12 11:35:00;1250.240;1288.766;1089.134;1247.570;1320.654;1247.848;1459.404
2023-08-12 11:40:00;680.138;688.542;590.082;678.844;714.934;678.098;798.040
2023-08-12 11:45:00;822.830;832.448;718.530;822.650;864.968;822.436;958.574
2023-08-12 11:50:00;1801.168;1831.822;1574.242;1830.788;1898.006;1808.292;1931.002
2023-08-12 11:55:00;1485.424;1527.864;1323.064;1550.074;1590.142;1489.440;1701.554
2023-08-12 12:00:00;1371.224;1350.562;1225.360;1413.956;1419.036;1376.930;1532.222
2023-08-12 12:05:00;829.686;842.972;730.882;844.484;874.022;832.340;961.358
2023-08-12 12:10:00;556.450;560.080;478.106;556.438;582.752;557.060;644.122
2023-08-12 12:15:00;562.762;567.146;487.012;564.760;588.122;562.864;654.212
2023-08-12 12:20:00;1413.816;1410.348;1250.754;1477.098;1471.554;1443.100;1525.456
2023-08-12 12:25:00;3004.152;3087.014;2660.784;3121.132;3207.088;3021.658;3378.620
2023-08-12 12:30:00;1681.652;1708.630;1507.056;1767.334;1772.570;1704.108;1917.546
2023-08-12 12:35:00;2839.896;2928.912;2525.894;2976.418;3045.642;2858.304;3271.212
2023-08-12 12:40:00;1139.390;1185.794;1032.966;1213.966;1221.326;1146.110;1346.710
2023-08-12 12:45:00;477.088;480.166;418.320;486.402;500.092;479.576;575.154
2023-08-12 12:50:00;807.816;838.512;699.844;798.160;859.844;802.188;963.510
2023-08-12 12:55:00;1073.790;1053.394;942.766;1080.394;1109.002;1075.356;1243.452
2023-08-12 13:00:00;820.434;815.480;702.284;811.750;854.758;826.052;933.854
2023-08-12 13:05:00;2064.642;2175.078;1838.694;2081.268;2217.656;2054.546;2379.646
2023-08-12 13:10:00;652.042;666.226;572.500;664.384;681.166;656.448;788.368
2023-08-12 13:15:00;695.194;691.130;606.794;703.712;720.776;698.894;817.044
2023-08-12 13:20:00;844.770;852.354;731.454;836.998;882.744;843.874;988.290
2023-08-12 13:25:00;850.794;853.748;739.194;846.182;887.728;853.114;999.982
2023-08-12 13:30:00;684.388;686.452;595.064;679.994;714.160;685.344;820.006
2023-08-12 13:35:00;397.738;398.770;347.446;399.206;415.232;398.212;494.888
2023-08-12 13:40:00;307.804;308.522;264.530;307.944;321.066;306.328;376.862
2023-08-12 13:45:00;439.802;439.900;375.814;435.778;456.558;438.776;513.058
2023-08-12 13:50:00;726.032;729.706;628.974;718.320;757.700;726.334;846.090
2023-08-12 13:55:00;1513.844;1495.070;1346.122;1559.840;1556.584;1528.560;1696.912
2023-08-12 14:00:00;3081.186;3160.626;2720.140;3169.560;3247.590;3086.292;3348.896
2023-08-12 14:05:00;2755.262;2835.882;2442.936;2871.994;2935.222;2761.264;3184.804
2023-08-12 14:10:00;2785.912;2865.542;2478.684;2918.794;2974.384;2789.892;3222.768
2023-08-12 14:15:00;2185.802;2229.446;1968.540;2316.804;2304.220;2212.806;2544.278
2023-08-12 14:20:00;1644.230;1643.382;1480.290;1755.514;1719.676;1666.010;1870.636
2023-08-12 14:25:00;2096.604;2233.742;1859.424;2136.318;2281.204;2087.110;2368.686
2023-08-12 14:30:00;2731.182;2813.598;2454.442;2906.902;2911.856;2757.534;3028.216
2023-08-12 14:35:00;2903.304;3018.274;2603.098;3047.576;3130.804;2906.496;3340.320
2023-08-12 14:40:00;2215.914;2310.576;1980.954;2317.934;2383.632;2222.396;2614.622
2023-08-12 14:45:00;1769.594;1800.860;1576.630;1834.902;1862.026;1782.362;1957.046
2023-08-12 14:50:00;1939.388;1917.336;1745.670;2052.892;2020.110;1964.106;2182.762
2023-08-12 14:55:00;1194.982;1131.058;1060.902;1259.326;1214.250;1212.696;1373.880
2023-08-12 15:00:00;2515.988;2632.158;2203.818;2562.632;2708.128;2510.590;2860.822
2023-08-12 15:05:00;2328.482;2372.852;2094.680;2450.424;2474.318;2337.338;2686.654
2023-08-12 15:10:00;1589.232;1608.166;1497.512;1749.048;1668.602;1594.520;1967.356
2023-08-12 15:15:00;2651.802;2719.468;2351.486;2751.576;2816.970;2656.800;3083.860
2023-08-12 15:20:00;2200.714;2229.290;2088.700;2460.850;2319.168;2226.230;2701.842
2023-08-12 15:25:00;1816.966;1853.876;1589.574;1847.492;1918.424;1817.380;2092.588
2023-08-12 15:30:00;1093.482;1110.844;1066.774;1273.426;1148.464;1113.674;1365.792
2023-08-12 15:35:00;791.670;814.418;709.474;822.030;832.302;792.118;934.514
2023-08-12 15:40:00;2431.146;2509.872;2144.876;2486.600;2584.312;2437.670;2808.832
2023-08-12 15:45:00;2403.028;2453.748;2135.038;2474.314;2536.526;2406.154;2797.198
2023-08-12 15:50:00;1500.066;1538.248;1338.168;1551.564;1582.978;1493.002;1780.928
2023-08-12 15:55:00;2270.942;2321.030;2018.974;2348.276;2398.426;2273.748;2643.054
2023-08-12 16:00:00;854.260;870.788;767.554;889.390;894.034;854.334;1016.412
2023-08-12 16:05:00;1933.576;1941.732;1739.844;2016.340;2018.792;1940.200;2263.172
2023-08-12 16:10:00;526.734;523.588;475.788;553.782;545.360;531.858;636.606
2023-08-12 16:15:00;485.574;491.708;428.614;492.582;508.176;482.534;601.608
2023-08-12 16:20:00;906.506;913.898;801.538;922.030;952.700;910.396;1080.996
2023-08-12 16:25:00;2317.608;2360.826;2037.450;2343.694;2432.916;2319.326;2708.778
2023-08-12 16:30:00;1908.576;1939.732;1687.940;1942.260;2000.170;1910.134;2241.654
2023-08-12 16:35:00;1938.970;1976.666;1717.698;1980.752;2038.762;1939.336;2283.308
2023-08-12 16:40:00;1497.450;1523.884;1322.958;1522.170;1573.186;1497.638;1770.748
2023-08-12 16:45:00;946.838;964.712;828.372;947.622;991.918;943.342;1131.818
2023-08-12 16:50:00;576.636;587.908;493.424;564.408;607.468;573.202;682.516
2023-08-12 16:55:00;693.780;698.048;605.600;691.080;721.030;691.766;827.386
2023-08-12 17:00:00;617.534;620.916;540.406;613.380;642.260;616.358;750.868
2023-08-12 17:05:00;638.826;643.106;558.858;635.038;665.606;637.662;779.416
2023-08-12 17:10:00;873.176;880.592;763.338;865.062;908.792;872.868;1052.256
2023-08-12 17:15:00;1010.698;1019.196;886.026;1004.908;1051.854;1011.130;1215.456
2023-08-12 17:20:00;664.122;668.466;581.868;662.008;691.222;662.986;812.606
2023-08-12 17:25:00;740.454;745.824;648.104;735.420;768.922;739.212;899.426
2023-08-12 17:30:00;921.568;929.496;809.430;913.182;954.502;920.520;1114.198
2023-08-12 17:35:00;860.008;866.842;753.328;850.018;891.976;858.112;1044.050
2023-08-12 17:40:00;864.682;872.912;757.914;853.996;897.166;862.806;1047.476
2023-08-12 17:45:00;962.686;971.504;845.142;948.074;999.780;961.298;1162.586
2023-08-12 17:50:00;1021.068;1030.922;895.806;1000.188;1060.150;1019.842;1232.448
2023-08-12 17:55:00;844.420;852.608;741.006;829.462;876.938;843.322;1029.844
2023-08-12 18:00:00;633.334;636.554;552.780;622.232;657.828;632.744;774.108
2023-08-12 18:05:00;538.064;539.286;469.900;531.044;558.078;536.962;659.018
2023-08-12 18:10:00;422.730;424.240;368.236;421.988;439.072;422.516;523.112
2023-08-12 18:15:00;383.608;384.032;332.046;382.566;397.256;382.822;473.570
2023-08-12 18:20:00;375.376;374.858;323.640;373.484;388.368;374.220;460.520
2023-08-12 18:25:00;359.934;359.548;309.580;357.390;372.780;358.898;441.262
2023-08-12 18:30:00;357.494;357.054;306.708;354.840;370.082;357.036;436.336
2023-08-12 18:35:00;346.046;344.978;296.816;342.858;357.522;345.864;423.300
2023-08-12 18:40:00;300.100;298.698;255.630;297.140;310.062;299.796;369.038
2023-08-12 18:45:00;253.114;250.996;211.760;250.508;260.960;252.368;312.300
2023-08-12 18:50:00;211.150;210.102;173.356;209.622;218.806;210.466;263.802
2023-08-12 18:55:00;187.658;185.710;152.842;186.634;194.776;186.998;234.452
2023-08-12 19:00:00;193.900;191.674;157.688;191.494;200.648;193.056;240.312
2023-08-12 19:05:00;185.772;183.796;150.536;183.532;192.374;185.124;230.654
2023-08-12 19:10:00;164.442;163.018;133.554;162.964;170.048;163.894;204.782
2023-08-12 19:15:00;147.794;147.024;120.324;146.216;152.676;146.760;184.116
2023-08-12 19:20:00;145.272;144.706;118.670;143.968;150.114;144.396;181.606
2023-08-12 19:25:00;146.784;145.580;119.002;145.274;151.596;145.826;182.372
2023-08-12 19:30:00;135.328;134.648;110.002;133.320;139.414;134.810;169.108
2023-08-12 19:35:00;124.896;124.550;101.048;122.188;128.670;124.188;154.680
2023-08-12 19:40:00;108.798;107.688;87.062;105.236;112.518;108.384;132.838
2023-08-12 19:45:00;79.936;78.182;61.922;78.078;82.956;79.708;96.680
2023-08-12 19:50:00;52.048;51.038;34.214;50.412;54.022;51.402;65.138
2023-08-12 19:55:00;29.464;28.446;10.168;27.094;30.780;28.548;37.496
2023-08-12 20:00:00;14.636;12.612;2.486;11.494;14.578;14.182;17.822
2023-08-12 20:05:00;14.974;12.958;2.608;11.196;15.932;13.844;20.138
2023-08-12 20:10:00;13.750;12.978;1.606;11.296;16.692;12.814;14.136
2023-08-12 20:15:00;12.376;9.840;0.980;8.756;10.486;9.736;9.456
2023-08-12 20:20:00;6.222;5.514;0.782;4.706;6.776;5.760;5.620
2023-08-12 20:25:00;4.732;4.088;0.970;3.690;5.098;3.528;4.650
2023-08-12 20:30:00;0.410;0.402;0.000;0.322;0.864;0.636;0.398
2023-08-12 20:35:00;0.348;0.382;0.000;0.000;0.478;0.146;0.000
2023-08-12 20:40:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 20:45:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 20:50:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 20:55:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 21:00:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 21:05:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 21:10:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 21:15:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 21:20:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 21:25:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 21:30:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 21:35:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 21:40:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 21:45:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 21:50:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 21:55:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 22:00:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 22:05:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 22:10:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 22:15:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 22:20:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 22:25:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 22:30:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 22:35:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 22:40:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 22:45:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 22:50:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 22:55:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 23:00:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 23:05:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 23:10:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 23:15:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 23:20:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 23:25:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 23:30:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 23:35:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 23:40:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 23:45:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 23:50:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-12 23:55:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-13 00:00:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-13 00:05:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-13 00:10:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-13 00:15:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-13 00:20:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-13 00:25:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-13 00:30:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-13 00:35:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-13 00:40:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-13 00:45:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-13 00:50:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-13 00:55:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-13 01:00:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-13 01:05:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-13 01:10:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-08-13 01:15:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
